pag_pk,pag_fecha_planificada,pag_importe_planificado,pag_fecha_real,pag_importe_real,pag_confirmar,mon_pk,mon_nombre
11300,10/30/2018 0:00,3000,1/31/2019 0:00,3000,NULL,2,Dlares
11301,11/29/2018 0:00,3000,2/28/2019 0:00,3000,NULL,2,Dlares
11302,12/30/2018 0:00,3000,3/29/2019 0:00,3000,NULL,2,Dlares
11303,10/30/2018 0:00,660,1/31/2019 0:00,660,NULL,2,Dlares
11304,11/28/2018 0:00,660,2/28/2019 0:00,660,NULL,2,Dlares
11305,12/29/2018 0:00,660,3/29/2019 0:00,660,NULL,2,Dlares
11306,10/29/2018 0:00,3000,1/31/2019 0:00,3000,NULL,2,Dlares
11307,11/28/2018 0:00,3000,2/28/2019 0:00,3000,NULL,2,Dlares
11308,12/29/2018 0:00,3000,3/29/2019 0:00,3000,NULL,2,Dlares
11309,10/28/2018 0:00,660,1/31/2019 0:00,660,NULL,2,Dlares
11310,11/27/2018 0:00,660,2/28/2019 0:00,660,NULL,2,Dlares
11311,12/28/2018 0:00,660,3/29/2019 0:00,660,NULL,2,Dlares
11312,7/31/2019 0:00,0,9/30/2019 0:00,0,1,2,Dlares
14793,12/31/2019 0:00,0,11/28/2019 0:00,0,1,2,Dlares
17212,11/29/2019 0:00,0,11/28/2019 0:00,0,1,2,Dlares
11315,8/30/2019 0:00,0,9/30/2019 0:00,0,1,2,Dlares
14795,11/29/2019 0:00,0,11/28/2019 0:00,0,1,2,Dlares
17213,12/31/2019 0:00,0,11/28/2019 0:00,0,1,2,Dlares
11324,5/31/2019 0:00,9000,12/31/2019 0:00,0,1,2,Dlares
16500,5/10/2019 0:00,0,3/3/2019 0:00,2070,1,2,Dlares
17208,9/30/2019 0:00,0,10/21/2019 0:00,2925,1,2,Dlares
17209,8/31/2019 0:00,0,8/8/2019 0:00,540,1,2,Dlares
11325,5/31/2019 0:00,1980,12/31/2019 0:00,0,1,2,Dlares
16502,5/10/2019 0:00,0,3/22/2019 0:00,455,1,2,Dlares
17210,9/30/2019 0:00,0,10/21/2019 0:00,644,1,2,Dlares
17211,8/31/2019 0:00,0,8/8/2019 0:00,119,1,2,Dlares
11328,8/31/2018 0:00,25000,8/31/2018 0:00,25000,NULL,2,Dlares
11329,11/29/2018 0:00,27750,11/29/2018 0:00,27750,NULL,2,Dlares
11330,8/31/2018 0:00,5500,8/31/2018 0:00,5500,NULL,2,Dlares
11331,11/28/2018 0:00,6105,11/28/2018 0:00,6105,NULL,2,Dlares
11332,8/31/2018 0:00,3000,8/31/2018 0:00,3000,NULL,2,Dlares
11333,11/28/2018 0:00,3330,11/28/2018 0:00,3330,NULL,2,Dlares
11334,7/31/2018 0:00,3750,7/31/2018 0:00,3750,NULL,2,Dlares
11335,9/30/2018 0:00,4860,9/30/2018 0:00,4860,NULL,2,Dlares
11338,10/30/2018 0:00,2600,10/30/2018 0:00,2600,NULL,2,Dlares
11339,11/29/2018 0:00,4258,11/29/2018 0:00,4258,NULL,2,Dlares
11336,7/31/2018 0:00,825,7/31/2018 0:00,825,NULL,2,Dlares
11337,9/30/2018 0:00,1069,9/30/2018 0:00,1069,NULL,2,Dlares
11340,11/28/2018 0:00,937,11/28/2018 0:00,937,NULL,2,Dlares
11341,2/26/2019 0:00,15000,2/26/2019 0:00,15000,NULL,2,Dlares
11342,2/27/2019 0:00,3300,2/27/2019 0:00,3300,NULL,2,Dlares
11343,6/1/2019 0:00,8000,6/1/2019 0:00,8000,NULL,2,Dlares
11344,6/1/2019 0:00,1760,6/1/2019 0:00,1760,NULL,2,Dlares
11365,10/30/2018 0:00,4500,6/29/2018 0:00,0,1,2,Dlares
11366,7/31/2018 0:00,66380,5/31/2018 0:00,68371,1,2,Dlares
12789,12/31/2020 0:00,19800,12/31/2020 0:00,19800,NULL,2,Dlares
11456,6/5/2018 0:00,8500,6/25/2018 0:00,11332,1,2,Dlares
11504,7/31/2018 0:00,2391,8/9/2018 0:00,0,1,2,Dlares
11505,8/31/2018 0:00,2391,8/9/2018 0:00,0,1,2,Dlares
11506,9/30/2018 0:00,2391,11/28/2018 0:00,3080,1,2,Dlares
11507,10/29/2018 0:00,2391,10/29/2018 0:00,2538,1,2,Dlares
11508,11/28/2018 0:00,2391,12/19/2018 0:00,3010,1,2,Dlares
11509,12/29/2018 0:00,2391,12/18/2018 0:00,5215,1,2,Dlares
11510,7/31/2018 0:00,526,8/9/2018 0:00,0,1,2,Dlares
11511,8/31/2018 0:00,526,8/9/2018 0:00,0,1,2,Dlares
11512,9/30/2018 0:00,526,11/28/2018 0:00,678,1,2,Dlares
11513,12/19/2018 0:00,526,12/19/2018 0:00,662,1,2,Dlares
11514,10/28/2018 0:00,526,10/29/2018 0:00,558,1,2,Dlares
11515,12/28/2018 0:00,526,12/18/2018 0:00,1147,1,2,Dlares
11516,7/31/2018 0:00,2391,10/2/2018 0:00,9905,1,2,Dlares
11517,8/31/2018 0:00,2391,10/29/2018 0:00,0,1,2,Dlares
11518,9/30/2018 0:00,2391,9/30/2018 0:00,0,1,2,Dlares
11519,10/29/2018 0:00,2391,10/29/2018 0:00,0,1,2,Dlares
11520,11/28/2018 0:00,2391,11/28/2018 0:00,1750,1,2,Dlares
11521,12/29/2018 0:00,2391,12/19/2018 0:00,7210,1,2,Dlares
11522,7/31/2018 0:00,526,10/2/2018 0:00,2179,1,2,Dlares
11523,8/31/2018 0:00,526,10/29/2018 0:00,0,1,2,Dlares
11524,9/30/2018 0:00,526,9/30/2018 0:00,0,1,2,Dlares
11525,10/29/2018 0:00,526,10/29/2018 0:00,0,1,2,Dlares
11526,11/28/2018 0:00,526,11/28/2018 0:00,385,1,2,Dlares
11527,12/29/2018 0:00,526,12/19/2018 0:00,1586,1,2,Dlares
11542,6/28/2018 0:00,0,7/20/2018 0:00,1342,1,2,Dlares
11574,9/28/2018 0:00,24600,9/28/2018 0:00,22060,1,2,Dlares
12981,10/31/2019 0:00,24600,10/4/2019 0:00,22060,1,2,Dlares
11575,9/28/2018 0:00,5412,9/28/2018 0:00,4853,1,2,Dlares
12982,10/31/2019 0:00,5412,10/4/2019 0:00,4853,1,2,Dlares
11576,3/31/2018 0:00,32303,6/22/2018 0:00,32303,1,2,Dlares
11578,6/30/2018 0:00,32303,4/25/2019 0:00,32303,1,2,Dlares
11672,11/29/2018 0:00,204594,12/28/2018 0:00,232124,1,2,Dlares
13028,12/29/2018 0:00,0,12/28/2018 0:00,173956,1,2,Dlares
11673,11/29/2018 0:00,57706,12/28/2018 0:00,51067,1,2,Dlares
13030,12/29/2018 0:00,0,12/28/2018 0:00,38270,1,2,Dlares
11756,11/29/2018 0:00,2000,11/15/2018 0:00,2000,1,2,Dlares
11888,11/15/2018 0:00,8000,12/28/2018 0:00,4963,1,2,Dlares
11757,3/31/2018 0:00,30000,11/30/2018 0:00,0,1,2,Dlares
11758,3/31/2018 0:00,6600,11/30/2018 0:00,0,1,2,Dlares
11759,10/30/2018 0:00,30000,NULL,NULL,NULL,2,Dlares
11760,3/31/2018 0:00,24590,3/31/2018 0:00,23866,1,2,Dlares
11761,6/30/2018 0:00,24590,6/30/2018 0:00,23866,1,2,Dlares
11762,9/30/2018 0:00,24590,9/30/2018 0:00,23866,1,2,Dlares
11763,12/30/2018 0:00,24590,12/18/2018 0:00,23866,1,2,Dlares
17252,7/5/2019 0:00,0,3/28/2019 0:00,23866,1,2,Dlares
17611,7/30/2019 0:00,0,6/30/2019 0:00,23866,1,2,Dlares
17612,7/30/2019 0:00,0,10/10/2019 0:00,23866,1,2,Dlares
17613,8/30/2019 0:00,0,12/20/2019 0:00,23866,1,2,Dlares
18074,8/23/2019 0:00,0,12/22/2016 0:00,71598,1,2,Dlares
18076,8/23/2019 0:00,0,12/22/2017 0:00,47732,1,2,Dlares
18078,8/23/2019 0:00,0,1/23/2020 0:00,0,1,2,Dlares
11764,3/31/2018 0:00,5410,3/31/2018 0:00,5251,1,2,Dlares
11765,6/30/2018 0:00,5410,6/30/2018 0:00,5251,1,2,Dlares
11766,9/30/2018 0:00,5410,9/30/2018 0:00,5251,1,2,Dlares
11767,12/30/2018 0:00,5410,12/18/2018 0:00,5251,1,2,Dlares
17251,7/5/2019 0:00,0,3/31/2019 0:00,5251,1,2,Dlares
17610,7/30/2019 0:00,0,6/30/2019 0:00,5251,1,2,Dlares
17614,7/30/2019 0:00,0,10/10/2019 0:00,5251,1,2,Dlares
17615,8/30/2019 0:00,0,12/20/2019 0:00,5251,1,2,Dlares
18075,8/23/2019 0:00,0,12/22/2016 0:00,15752,1,2,Dlares
18077,8/23/2019 0:00,0,12/22/2017 0:00,10501,1,2,Dlares
18079,8/23/2019 0:00,0,1/23/2020 0:00,0,1,2,Dlares
11775,10/29/2018 0:00,36000,NULL,NULL,NULL,2,Dlares
11776,1/23/2020 0:00,6109,1/23/2020 0:00,6109,1,2,Dlares
19513,4/30/2020 0:00,24436,12/17/2020 0:00,24436,1,2,Dlares
11777,1/23/2020 0:00,1344,1/23/2020 0:00,1344,1,2,Dlares
19514,4/30/2020 0:00,5376,12/17/2020 0:00,5376,1,2,Dlares
11790,12/30/2018 0:00,20000,12/30/2018 0:00,20000,NULL,2,Dlares
11792,6/30/2019 0:00,60000,6/30/2019 0:00,60000,NULL,2,Dlares
11794,6/30/2020 0:00,100000,6/30/2020 0:00,100000,NULL,2,Dlares
11791,12/30/2018 0:00,4400,12/30/2018 0:00,4400,NULL,2,Dlares
11793,6/30/2019 0:00,13200,6/30/2019 0:00,13200,NULL,2,Dlares
11795,6/30/2020 0:00,22000,6/30/2020 0:00,22000,NULL,2,Dlares
11796,3/31/2018 0:00,2550,3/31/2018 0:00,2550,NULL,2,Dlares
11797,6/30/2018 0:00,2550,6/30/2018 0:00,2550,NULL,2,Dlares
11798,3/31/2018 0:00,561,3/31/2018 0:00,561,NULL,2,Dlares
11799,6/30/2018 0:00,561,6/30/2018 0:00,561,NULL,2,Dlares
11800,6/29/2019 0:00,60000,6/29/2019 0:00,60000,0,2,Dlares
11801,6/29/2020 0:00,100000,6/29/2020 0:00,100000,0,2,Dlares
11802,12/29/2018 0:00,20000,12/29/2018 0:00,20000,0,2,Dlares
11803,3/30/2018 0:00,561,3/30/2018 0:00,561,0,2,Dlares
11804,6/29/2018 0:00,561,6/29/2018 0:00,561,0,2,Dlares
11805,6/29/2019 0:00,13200,6/29/2019 0:00,13200,0,2,Dlares
11806,6/29/2020 0:00,22000,6/29/2020 0:00,22000,0,2,Dlares
11807,12/29/2018 0:00,4400,12/29/2018 0:00,4400,0,2,Dlares
11808,3/30/2018 0:00,2550,3/30/2018 0:00,2000,1,2,Dlares
11809,6/29/2018 0:00,2550,6/29/2018 0:00,2000,1,2,Dlares
11810,9/30/2018 0:00,0,9/30/2018 0:00,1100,NULL,2,Dlares
11816,6/28/2018 0:00,0,6/29/2018 0:00,5795,1,2,Dlares
11889,5/31/2018 0:00,2501,4/30/2019 0:00,2501,NULL,2,Dlares
11890,10/31/2018 0:00,5000,4/30/2019 0:00,5000,NULL,2,Dlares
11891,11/30/2018 0:00,5000,5/31/2019 0:00,5000,NULL,2,Dlares
11892,12/31/2018 0:00,5000,6/30/2019 0:00,5000,NULL,2,Dlares
11893,6/30/2019 0:00,15000,6/30/2019 0:00,15000,NULL,2,Dlares
11894,6/30/2018 0:00,300,9/26/2018 0:00,200,1,2,Dlares
11895,7/31/2018 0:00,300,10/25/2018 0:00,400,1,2,Dlares
11896,8/31/2018 0:00,300,3/31/2019 0:00,300,NULL,2,Dlares
11897,10/31/2018 0:00,300,6/17/2019 0:00,300,NULL,2,Dlares
11904,8/31/2018 0:00,3463,3/19/2019 0:00,3463,NULL,2,Dlares
11905,10/31/2018 0:00,3463,4/16/2019 0:00,3463,NULL,2,Dlares
12108,7/31/2018 0:00,2415,7/31/2018 0:00,0,1,2,Dlares
12109,8/31/2018 0:00,3082,8/31/2018 0:00,0,1,2,Dlares
12110,9/30/2018 0:00,3082,9/30/2018 0:00,0,1,2,Dlares
12111,10/31/2018 0:00,3082,10/31/2018 0:00,0,1,2,Dlares
12112,11/30/2018 0:00,3082,11/30/2018 0:00,6848,1,2,Dlares
12113,12/31/2018 0:00,3748,12/26/2018 0:00,5235,1,2,Dlares
17507,7/31/2019 0:00,7000,7/31/2019 0:00,0,1,2,Dlares
17508,8/31/2019 0:00,7000,8/31/2019 0:00,22029,1,2,Dlares
12114,7/31/2018 0:00,345,7/31/2018 0:00,0,1,2,Dlares
12115,8/31/2018 0:00,678,8/31/2018 0:00,0,1,2,Dlares
12116,9/30/2018 0:00,678,9/30/2018 0:00,0,1,2,Dlares
12117,10/31/2018 0:00,678,10/31/2018 0:00,0,1,2,Dlares
12118,11/30/2018 0:00,678,11/30/2018 0:00,1507,1,2,Dlares
12119,12/31/2018 0:00,1011,12/26/2018 0:00,1151,1,2,Dlares
17509,7/31/2019 0:00,1500,7/31/2019 0:00,0,1,2,Dlares
17510,8/31/2019 0:00,1500,8/31/2019 0:00,4846,1,2,Dlares
NULL,NULL,NULL,NULL,NULL,NULL,2,Dlares
NULL,NULL,NULL,NULL,NULL,NULL,2,Dlares
NULL,NULL,NULL,NULL,NULL,NULL,2,Dlares
12303,11/30/2018 0:00,0,12/21/2018 0:00,13802,1,2,Dlares
12305,12/14/2018 0:00,0,12/14/2018 0:00,5215,1,2,Dlares
12307,12/14/2018 0:00,0,12/14/2018 0:00,1148,1,2,Dlares
12336,12/30/2018 0:00,20000,12/26/2018 0:00,20000,1,2,Dlares
12337,5/31/2019 0:00,24200,10/4/2019 0:00,24200,1,2,Dlares
12338,5/31/2020 0:00,24200,11/27/2020 0:00,7200,1,2,Dlares
25505,12/9/2020 0:00,0,12/9/2020 0:00,8500,1,2,Dlares
26744,12/31/2020 0:00,0,12/27/2020 0:00,8500,1,2,Dlares
12339,12/30/2018 0:00,4400,12/26/2018 0:00,4400,1,2,Dlares
12340,5/31/2019 0:00,5324,10/4/2019 0:00,5324,1,2,Dlares
12341,5/31/2020 0:00,5324,11/27/2020 0:00,1584,1,2,Dlares
25506,12/9/2020 0:00,0,12/9/2020 0:00,1870,1,2,Dlares
26745,12/31/2020 0:00,0,12/27/2020 0:00,1870,1,2,Dlares
12350,11/1/2018 0:00,20000,11/1/2018 0:00,0,1,2,Dlares
12351,12/3/2018 0:00,20000,12/17/2018 0:00,60000,1,2,Dlares
14836,1/31/2019 0:00,6525,1/31/2019 0:00,6525,1,2,Dlares
16523,2/28/2019 0:00,15000,2/28/2019 0:00,16500,1,2,Dlares
16526,3/28/2019 0:00,15000,3/28/2019 0:00,16500,1,2,Dlares
16527,4/28/2019 0:00,15000,4/28/2019 0:00,16500,1,2,Dlares
16528,5/28/2019 0:00,15000,5/28/2019 0:00,16500,1,2,Dlares
16529,6/28/2019 0:00,15000,6/28/2019 0:00,16500,1,2,Dlares
16530,7/28/2019 0:00,15000,7/28/2019 0:00,8250,1,2,Dlares
16531,8/28/2019 0:00,12225,8/28/2019 0:00,7612,1,2,Dlares
18257,9/6/2019 0:00,0,9/30/2019 0:00,3862,1,2,Dlares
12355,11/1/2018 0:00,4400,12/17/2018 0:00,13200,1,2,Dlares
12356,12/3/2018 0:00,4400,2/28/2019 0:00,3630,1,2,Dlares
12358,7/2/2018 0:00,12980,11/1/2018 0:00,0,1,2,Dlares
14837,1/31/2019 0:00,1436,1/31/2019 0:00,1436,1,2,Dlares
16532,2/28/2019 0:00,3300,2/28/2019 0:00,3630,1,2,Dlares
16533,3/28/2019 0:00,3300,3/28/2019 0:00,3630,1,2,Dlares
16534,4/28/2019 0:00,3300,4/28/2019 0:00,3630,1,2,Dlares
16535,5/28/2019 0:00,3300,5/28/2019 0:00,3630,1,2,Dlares
16536,6/28/2019 0:00,3300,6/28/2019 0:00,3630,1,2,Dlares
16537,7/28/2019 0:00,3300,7/28/2019 0:00,1815,1,2,Dlares
16538,8/28/2019 0:00,2690,8/28/2019 0:00,1675,1,2,Dlares
18258,9/6/2019 0:00,0,9/30/2019 0:00,850,1,2,Dlares
12361,9/30/2018 0:00,25000,12/19/2018 0:00,13000,1,2,Dlares
12362,9/30/2018 0:00,5500,12/19/2018 0:00,2860,1,2,Dlares
12373,10/1/2018 0:00,4000,10/1/2018 0:00,3748,1,2,Dlares
12375,11/30/2018 0:00,3000,11/30/2018 0:00,1040,1,2,Dlares
12624,9/30/2018 0:00,0,9/21/2018 0:00,10175,1,2,Dlares
12625,10/31/2018 0:00,0,10/31/2018 0:00,9845,1,2,Dlares
12627,11/30/2018 0:00,0,11/26/2018 0:00,8525,1,2,Dlares
12628,12/31/2018 0:00,0,12/20/2018 0:00,4180,1,2,Dlares
12659,3/31/2019 0:00,0,3/31/2019 0:00,17600,1,2,Dlares
13603,12/27/2018 0:00,0,12/20/2018 0:00,3025,1,2,Dlares
14946,6/30/2019 0:00,0,6/30/2019 0:00,1650,1,2,Dlares
12629,9/30/2018 0:00,0,9/30/2018 0:00,2239,1,2,Dlares
12638,10/31/2018 0:00,0,10/31/2018 0:00,2166,1,2,Dlares
12639,11/30/2018 0:00,0,11/26/2018 0:00,1875,1,2,Dlares
12640,12/31/2018 0:00,0,12/20/2018 0:00,920,1,2,Dlares
12663,3/31/2019 0:00,0,3/31/2019 0:00,3872,1,2,Dlares
13604,12/27/2018 0:00,0,12/20/2018 0:00,665,1,2,Dlares
14953,6/30/2019 0:00,0,6/30/2019 0:00,363,1,2,Dlares
12644,12/31/2018 0:00,0,12/28/2018 0:00,7350,1,2,Dlares
12667,3/31/2019 0:00,0,3/31/2019 0:00,0,1,2,Dlares
13601,12/27/2018 0:00,0,12/28/2018 0:00,7350,1,2,Dlares
18841,10/2/2019 0:00,0,5/22/2019 0:00,2800,1,2,Dlares
12648,12/31/2018 0:00,0,12/28/2018 0:00,1617,1,2,Dlares
13602,12/27/2018 0:00,0,12/28/2018 0:00,1617,1,2,Dlares
18842,10/2/2019 0:00,0,5/22/2019 0:00,616,1,2,Dlares
12650,10/31/2018 0:00,0,10/31/2018 0:00,7796,1,2,Dlares
12651,11/30/2018 0:00,0,11/27/2018 0:00,3696,1,2,Dlares
12652,12/31/2018 0:00,0,12/26/2018 0:00,5896,1,2,Dlares
12675,3/31/2019 0:00,0,3/31/2019 0:00,0,1,2,Dlares
18835,4/30/2019 0:00,0,4/30/2019 0:00,2244,1,2,Dlares
20066,12/10/2019 0:00,0,11/26/2019 0:00,2420,1,2,Dlares
20067,12/10/2019 0:00,0,12/11/2019 0:00,2148,1,2,Dlares
12654,11/30/2018 0:00,0,11/27/2018 0:00,813,1,2,Dlares
12655,10/31/2018 0:00,0,10/31/2018 0:00,1715,1,2,Dlares
12656,12/31/2018 0:00,0,12/26/2018 0:00,1297,1,2,Dlares
12679,3/31/2019 0:00,0,3/31/2019 0:00,0,1,2,Dlares
18836,4/30/2019 0:00,0,4/30/2019 0:00,494,1,2,Dlares
20068,12/10/2019 0:00,0,11/26/2019 0:00,532,1,2,Dlares
20069,12/10/2019 0:00,0,12/11/2019 0:00,473,1,2,Dlares
12443,11/30/2018 0:00,0,12/28/2018 0:00,8550,1,2,Dlares
12436,11/30/2018 0:00,0,10/6/2018 0:00,4434,1,2,Dlares
12437,11/30/2018 0:00,0,12/19/2018 0:00,4652,1,2,Dlares
12438,11/30/2018 0:00,2000,12/4/2018 0:00,2000,1,2,Dlares
12439,11/30/2018 0:00,4000,12/11/2018 0:00,4304,1,2,Dlares
12444,11/30/2018 0:00,0,12/28/2018 0:00,1881,1,2,Dlares
12454,9/26/2018 0:00,0,9/6/2018 0:00,4434,1,2,Dlares
12456,6/5/2018 0:00,1000,6/5/2018 0:00,1000,NULL,2,Dlares
12457,8/14/2018 0:00,5000,8/14/2018 0:00,5000,NULL,2,Dlares
12460,8/6/2018 0:00,10000,8/6/2018 0:00,10000,NULL,2,Dlares
12461,8/30/2018 0:00,1000,8/30/2018 0:00,1000,NULL,2,Dlares
12547,5/15/2018 0:00,50000,5/15/2018 0:00,100000,1,2,Dlares
12549,6/15/2018 0:00,40000,6/15/2018 0:00,0,1,2,Dlares
12550,7/15/2018 0:00,55000,7/15/2018 0:00,55000,NULL,2,Dlares
12551,8/15/2018 0:00,55000,8/15/2018 0:00,55000,NULL,2,Dlares
12552,9/15/2018 0:00,50000,9/15/2018 0:00,50000,NULL,2,Dlares
12553,10/15/2018 0:00,50000,10/15/2018 0:00,50000,NULL,2,Dlares
12554,11/15/2018 0:00,60000,11/15/2018 0:00,60000,NULL,2,Dlares
12555,12/15/2018 0:00,0,12/15/2018 0:00,0,NULL,2,Dlares
12682,9/11/2018 0:00,0,12/5/2018 0:00,0,1,2,Dlares
12683,9/11/2018 0:00,0,12/5/2018 0:00,0,1,2,Dlares
12684,9/11/2018 0:00,0,12/5/2018 0:00,0,1,2,Dlares
12685,9/11/2018 0:00,0,12/5/2018 0:00,0,1,2,Dlares
12758,9/30/2018 0:00,5000,9/13/2018 0:00,5000,1,2,Dlares
12759,10/30/2018 0:00,10000,10/30/2018 0:00,5000,NULL,2,Dlares
12760,11/30/2018 0:00,10000,11/30/2018 0:00,5000,NULL,2,Dlares
12761,9/14/2018 0:00,0,12/19/2018 0:00,5000,NULL,2,Dlares
12762,9/14/2018 0:00,0,9/20/2018 0:00,5000,NULL,2,Dlares
12771,1/31/2019 0:00,72000,1/31/2019 0:00,72000,NULL,2,Dlares
12772,1/31/2019 0:00,15840,1/31/2019 0:00,15840,NULL,2,Dlares
12773,6/15/2021 0:00,4050,6/15/2022 0:00,0,1,2,Dlares
20616,1/31/2021 0:00,2772,4/30/2022 0:00,0,1,2,Dlares
12774,6/15/2021 0:00,891,6/15/2022 0:00,0,1,2,Dlares
20617,1/31/2021 0:00,610,4/30/2022 0:00,0,1,2,Dlares
12792,10/31/2018 0:00,4000,12/27/2018 0:00,4000,1,2,Dlares
12793,10/31/2018 0:00,880,12/27/2018 0:00,880,1,2,Dlares
12812,3/13/2019 0:00,1001,NULL,NULL,0,2,Dlares
12813,6/12/2019 0:00,0,NULL,NULL,0,2,Dlares
12814,6/12/2019 0:00,954,NULL,NULL,0,2,Dlares
12815,3/13/2019 0:00,4548,NULL,NULL,0,2,Dlares
12816,6/12/2019 0:00,0,NULL,NULL,0,2,Dlares
12861,6/12/2019 0:00,4338,NULL,NULL,0,2,Dlares
12881,9/25/2018 0:00,0,10/31/2018 0:00,0,1,2,Dlares
12886,9/26/2018 0:00,0,10/31/2018 0:00,0,1,2,Dlares
NULL,NULL,NULL,NULL,NULL,NULL,2,Dlares
12922,1/1/2019 0:00,3463,NULL,NULL,0,2,Dlares
12923,3/3/2019 0:00,3463,NULL,NULL,0,2,Dlares
12929,12/16/2018 0:00,0,12/16/2018 0:00,40000,1,2,Dlares
12930,12/16/2018 0:00,0,12/16/2018 0:00,8800,1,2,Dlares
12996,9/30/2018 0:00,15120,9/30/2018 0:00,15120,1,2,Dlares
12997,12/31/2018 0:00,20160,10/18/2018 0:00,20160,1,2,Dlares
12998,5/31/2018 0:00,15120,5/31/2018 0:00,15120,1,2,Dlares
12999,12/31/2018 0:00,4435,10/18/2018 0:00,4435,1,2,Dlares
13000,5/31/2018 0:00,3326,5/31/2018 0:00,3326,1,2,Dlares
13001,9/30/2018 0:00,3326,9/30/2018 0:00,3326,1,2,Dlares
13004,1/1/2018 0:00,2562,1/11/2018 0:00,2562,1,2,Dlares
13011,2/1/2018 0:00,2562,2/14/2018 0:00,2562,1,2,Dlares
13013,3/1/2018 0:00,2562,5/3/2018 0:00,2562,1,2,Dlares
13014,4/1/2018 0:00,2562,5/3/2018 0:00,2562,1,2,Dlares
13016,5/1/2018 0:00,2562,5/3/2018 0:00,2562,1,2,Dlares
13017,6/1/2018 0:00,2562,6/8/2018 0:00,2562,1,2,Dlares
13018,10/8/2018 0:00,2562,10/8/2018 0:00,2562,1,2,Dlares
13019,8/1/2018 0:00,2562,8/3/2018 0:00,2562,1,2,Dlares
13020,9/1/2018 0:00,2562,8/3/2018 0:00,2562,1,2,Dlares
13021,10/1/2018 0:00,2562,9/7/2018 0:00,2562,1,2,Dlares
13022,11/1/2018 0:00,2562,11/5/2018 0:00,2562,1,2,Dlares
13355,12/8/2017 0:00,2562,12/8/2017 0:00,2562,1,2,Dlares
NULL,NULL,NULL,NULL,NULL,NULL,2,Dlares
NULL,NULL,NULL,NULL,NULL,NULL,2,Dlares
13027,5/31/2018 0:00,158116,5/31/2018 0:00,158116,1,2,Dlares
13029,5/31/2018 0:00,34786,5/31/2018 0:00,34786,1,2,Dlares
13031,1/31/2018 0:00,7500,1/31/2018 0:00,7500,1,2,Dlares
13035,1/31/2018 0:00,13000,1/14/2019 0:00,0,1,2,Dlares
13492,12/6/2018 0:00,0,1/14/2019 0:00,0,1,2,Dlares
13802,12/31/2018 0:00,-13000,12/31/2018 0:00,0,1,2,Dlares
13803,1/31/2019 0:00,6500,2/19/2019 0:00,4234,1,2,Dlares
13804,3/31/2019 0:00,6500,5/13/2019 0:00,1645,1,2,Dlares
17192,6/30/2019 0:00,0,6/11/2019 0:00,2468,1,2,Dlares
17193,6/30/2019 0:00,0,6/11/2019 0:00,1867,1,2,Dlares
17194,7/11/2019 0:00,0,11/1/2019 0:00,0,1,2,Dlares
13104,10/31/2018 0:00,0,11/26/2018 0:00,2544,1,2,Dlares
13185,1/7/2022 0:00,0,1/7/2022 0:00,0,NULL,2,Dlares
13186,7/29/2022 0:00,0,7/29/2022 0:00,0,NULL,2,Dlares
13226,2/18/2022 0:00,0,2/18/2022 0:00,0,NULL,2,Dlares
13227,3/12/2022 0:00,0,3/12/2022 0:00,0,NULL,2,Dlares
13228,2/28/2022 0:00,0,2/28/2022 0:00,0,NULL,2,Dlares
13229,3/31/2022 0:00,0,3/31/2022 0:00,0,NULL,2,Dlares
13230,6/30/2022 0:00,0,6/30/2022 0:00,0,NULL,2,Dlares
13231,1/29/2022 0:00,0,1/29/2022 0:00,0,NULL,2,Dlares
13232,2/22/2022 0:00,0,2/22/2022 0:00,0,NULL,2,Dlares
13233,3/16/2022 0:00,0,3/16/2022 0:00,0,NULL,2,Dlares
13234,2/28/2022 0:00,0,2/28/2022 0:00,0,NULL,2,Dlares
13235,3/31/2022 0:00,0,3/31/2022 0:00,0,NULL,2,Dlares
13236,3/31/2022 0:00,0,3/31/2022 0:00,0,NULL,2,Dlares
13237,1/31/2022 0:00,0,1/31/2022 0:00,0,NULL,2,Dlares
13238,3/31/2022 0:00,0,3/31/2022 0:00,0,NULL,2,Dlares
13239,3/10/2022 0:00,0,3/10/2022 0:00,0,NULL,2,Dlares
13241,3/31/2022 0:00,0,3/31/2022 0:00,0,NULL,2,Dlares
13187,1/7/2022 0:00,0,1/7/2022 0:00,0,NULL,2,Dlares
13250,7/29/2022 0:00,0,7/29/2022 0:00,0,NULL,2,Dlares
13251,2/18/2022 0:00,0,2/18/2022 0:00,0,NULL,2,Dlares
13252,3/12/2022 0:00,0,3/12/2022 0:00,0,NULL,2,Dlares
13253,2/28/2022 0:00,0,2/28/2022 0:00,0,NULL,2,Dlares
13254,3/31/2022 0:00,0,3/31/2022 0:00,0,NULL,2,Dlares
13255,6/30/2022 0:00,0,6/30/2022 0:00,0,NULL,2,Dlares
13256,1/29/2022 0:00,0,1/29/2022 0:00,0,NULL,2,Dlares
13257,2/22/2022 0:00,0,2/22/2022 0:00,0,NULL,2,Dlares
13258,3/16/2022 0:00,0,3/16/2022 0:00,0,NULL,2,Dlares
13259,2/28/2022 0:00,0,2/28/2022 0:00,0,NULL,2,Dlares
13260,3/31/2022 0:00,0,3/31/2022 0:00,0,NULL,2,Dlares
13261,3/31/2022 0:00,0,3/31/2022 0:00,0,NULL,2,Dlares
13262,1/7/2022 0:00,0,1/7/2022 0:00,0,NULL,2,Dlares
